ID_volume,titolo volume,ID_racconto,titolo racconto,anno,mese,tot caratteri,start_motivo,end_motivo,progresione,motivo_type,modulo_type,
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,15229,16492,1,incontro femminile,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,16493,17924,1,rivelazione,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,17925,19810,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,19811,20863,1,rivelazione,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,20864,21493,1,cambiamento,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,21494,22528,1,incontro femminile,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,22529,23611,1,rivelazione,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,23612,25727,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,25728,26540,1,cambiamento,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,26541,27417,1,incontro femminile,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,27418,28299,1,incontro femminile,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,28300,29287,1,incontro femminile,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,29288,29607,1,cambiamento,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,29608,30159,1,incontro femminile,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,30160,31451,1,partenza/sparizione,,1
V013,Le Cosmicomiche,S130,I Dinosauri,1965,11,32538,31452,32538,1,incontro maschile,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,1,13,-32537,titolo,,
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,14,329,1,cornice,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,330,778,1,rivelazione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,779,3466,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,3467,4604,1,iniziativa/piano,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,4605,5812,1,illusione/speranza,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,5813,10319,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,10320,14289,1,illusione/speranza,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,14290,16731,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,16732,17410,1,illusione/speranza,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,17411,18971,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,18972,19434,1,illusione/speranza,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,19435,21650,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,21651,25360,1,iniziativa/piano,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,25361,26124,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S131,Gli anni-luce,1965,11,26660,26125,26660,1,illusione/speranza,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,1,10,-26659,titolo,,
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,11,451,1,cornice,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,452,5059,1,situazione,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,5060,5564,1,rivelazione,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,5565,6989,1,incontro femminile,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,6990,8850,1,innamoramento,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,8851,10581,1,angoscia/delusione,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,10582,14784,1,cambiamento,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,14785,19633,1,pausa/sospensione,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,19634,22079,1,iniziativa/piano,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,22080,23884,1,illusione/speranza,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,23885,25449,1,incontro di gruppo,,1
V013,Le Cosmicomiche,S132,La spirale,1965,11,27755,25450,27755,1,cambiamento,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,1,11,-27754,titolo,,
V014,Ti con zero,S133,Ti con zero,1966,11,27727,12,1030,1,situazione,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,1031,1412,1,rivelazione,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,1413,1809,1,smarrimento/dubbio,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,1810,2983,1,ipotesi,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,2984,5715,1,rivelazione,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,5716,8295,1,smarrimento/dubbio,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,8296,9844,1,rivelazione,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,9845,13275,1,smarrimento/dubbio,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,13276,20010,1,ipotesi,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,20011,20664,1,metanarrazione,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,20665,24461,1,iniziativa/piano,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,24462,26710,1,smarrimento/dubbio,,1
V014,Ti con zero,S133,Ti con zero,1966,11,27727,26711,27727,1,rivelazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,1,10,-27726,titolo,,
V014,Ti con zero,S134,Mitosi,1967,1,27482,11,4725,1,metanarrazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,4726,8121,1,situazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,8122,8641,1,metanarrazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,8642,14157,1,cambiamento,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,14158,15426,1,iniziativa/piano,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,15427,17481,1,metanarrazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,17482,20151,1,cambiamento,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,20152,22194,1,metanarrazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,22195,23799,1,cambiamento,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,23800,24556,1,rivelazione,,1
V014,Ti con zero,S134,Mitosi,1967,1,27482,24557,27482,1,visione,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,1,14,-27481,titolo,,
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,15,2131,1,situazione,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,2132,4197,1,metanarrazione,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,4198,6365,1,smarrimento/dubbio,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,6366,8913,1,ipotesi,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,8914,12959,1,ipotesi,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,12960,14507,1,illusione/speranza,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,14508,15507,1,smarrimento/dubbio,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,15508,21141,1,rivelazione,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,21142,22764,1,cambiamento,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,22765,24117,1,smarrimento/dubbio,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,24118,25110,1,ipotesi,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,25111,25999,1,rivelazione,,1
V014,Ti con zero,S135,L'inseguimento,1967,5,26513,26000,26513,1,morte,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,1,11,-26512,titolo,,
V014,Ti con zero,S136,I cristalli,1967,6,15771,12,283,1,cornice,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,284,2747,1,situazione,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,2748,3531,1,metanarrazione,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,3532,3915,1,incontro femminile,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,3916,4855,1,cambiamento,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,4856,5429,1,angoscia/delusione,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,5430,6195,1,metanarrazione,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,6196,6987,1,inseguimento/ricerca,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,6988,7725,1,illusione/speranza,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,7726,8489,1,metanarrazione,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,8490,10256,1,aggressione/scontro,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,10257,11363,1,metanarrazione,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,11364,12994,1,aggressione/scontro,,1
V014,Ti con zero,S136,I cristalli,1967,6,15771,12995,15771,1,metanarrazione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,1,23,-15770,titolo,,
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,24,538,1,cornice,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,539,866,1,situazione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,867,1471,1,rivelazione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,1472,5714,1,metanarrazione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,5715,6049,1,partenza/sparizione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,6050,7582,1,inseguimento/ricerca,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,7583,10224,1,angoscia/delusione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,10225,11927,1,incontro femminile,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,11928,12816,1,fuga,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,12817,13856,1,partenza/sparizione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,13857,14928,1,cambiamento,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,14929,15384,1,angoscia/delusione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,15385,16369,1,attesa,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,16370,17049,1,metanarrazione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,17050,18527,1,incontro femminile,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,18528,20093,1,rivelazione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,20094,20827,1,partenza/sparizione,,1
V014,Ti con zero,S137,L'origine degli Uccelli,1967,7,21376,20828,21376,1,metanarrazione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,1,20,-21375,titolo,,
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,21,2848,1,situazione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,2849,4181,1,rivelazione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,4182,6804,1,compito/missione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,6805,7612,1,smarrimento/dubbio,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,7613,9215,1,compito/missione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,9216,10600,1,situazione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,10601,11717,1,angoscia/delusione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,11718,12800,1,rivelazione,,1
V015,La memoria del mondo,S138,La memoria del mondo,1967,7,13732,12801,13732,1,morte,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,1,18,-13731,titolo,,
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,19,1079,1,cornice,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,1080,3584,1,riflessione,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,3585,5283,1,incontro femminile,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,5284,6634,1,situazione,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,6635,7412,1,riflessione,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,7413,8660,1,situazione,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,8661,9923,1,aggressione/scontro,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,9924,11901,1,situazione,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,11902,14207,1,iniziativa/piano,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,14208,16532,1,aggressione/scontro,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,16533,18272,1,incontro femminile,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,18273,19663,1,aggressione/scontro,,1
V014,Ti con zero,S139,"Il sangue, il mare",1967,7,21043,19664,21043,1,morte,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,1,21,-21042,titolo,,
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,22,1223,1,situazione,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,1224,2176,1,iniziativa/piano,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,2177,4418,1,smarrimento/dubbio,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,4419,7074,1,illusione/speranza,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,7075,10180,1,rivelazione,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,10181,12722,1,smarrimento/dubbio,,1
V014,Ti con zero,S140,Il guidatore notturno,1967,7,14578,12723,14578,1,illusione/speranza,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,1,13,-14577,titolo,,
V014,Ti con zero,S141,La molle Luna,1967,10,16603,14,946,1,cornice,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,947,3012,1,cambiamento,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,3013,3489,1,incontro femminile,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,3490,4368,1,rivelazione,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,4369,8293,1,angoscia/delusione,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,8294,10258,1,cambiamento,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,10259,11237,1,angoscia/delusione,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,11238,12141,1,cambiamento,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,12142,14218,1,angoscia/delusione,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,14219,15074,1,cambiamento,,1
V014,Ti con zero,S141,La molle Luna,1967,10,16603,15075,16603,1,struttura,,1
V014,Ti con zero,S142,Meiosi,1967,10,18954,1,11,-16602,titolo,,
V014,Ti con zero,S142,Meiosi,1967,10,18954,12,18954,1,riflessione,,1
V014,Ti con zero,S143,Morte,1967,10,9299,1,11,-18953,titolo,,
V014,Ti con zero,S143,Morte,1967,10,9299,12,9299,1,riflessione,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,1,25,-9298,titolo,,
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,26,3081,1,situazione,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,3082,5947,1,iniziativa/piano,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,5948,8210,1,incontro maschile,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,8211,11084,1,ipotesi,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,11085,13046,1,rivelazione,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,13047,14870,1,smarrimento/dubbio,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,14871,17042,1,iniziativa/piano,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,17043,21575,1,mistero/assurdità,,1
V014,Ti con zero,S144,Il conte di Montecristo,1967,10,22375,21576,22375,1,rivelazione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,1,20,-22374,titolo,,
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,21,524,1,cornice,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,525,2368,1,situazione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,2369,4218,1,angoscia/delusione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,4219,7447,1,incontro femminile,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,7448,10635,1,inseguimento/ricerca,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,10636,12413,1,pausa/sospensione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,12414,12794,1,smarrimento/dubbio,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,12795,13883,1,aggressione/scontro,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,13884,14352,1,angoscia/delusione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,14353,15396,1,morte,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,15397,16719,1,incontro di gruppo,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,16720,19276,1,viaggio,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,19277,20423,1,mistero/assurdità,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,20424,21246,1,partenza/sparizione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,21247,22008,1,cambiamento,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,22009,22950,1,partenza/sparizione,,1
V015,La memoria del mondo,S145,Le figlie della Luna,1968,5,23452,22951,23452,1,mistero/assurdità,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,1,18,-23451,titolo,,
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,19,224,1,cornice,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,225,1902,1,situazione,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,1903,2561,1,illusione/speranza,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,2562,3180,1,ostacolo,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,3181,4150,1,compito/missione,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,4151,6038,1,angoscia/delusione,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,6039,6651,1,inseguimento/ricerca,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,6652,8149,1,rivelazione,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,8150,8804,1,partenza/sparizione,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,8805,9653,1,angoscia/delusione,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,9654,10008,1,attesa,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,10009,10437,1,iniziativa/piano,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,10438,13132,1,inseguimento/ricerca,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,13133,13265,1,ostacolo,,1
V015,La memoria del mondo,S146,Il cielo di pietra,1968,11,13895,13266,13895,1,angoscia/delusione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,1,15,-13894,titolo,,
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,16,476,1,cornice,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,477,1878,1,riflessione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,1879,2665,1,situazione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,2666,4256,1,cambiamento,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,4257,4739,1,riflessione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,4740,6524,1,incontro femminile,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,6525,6952,1,incontro maschile,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,6953,8255,1,inseguimento/ricerca,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,8256,10094,1,arrivo/ritorno,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,10095,10880,1,situazione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,10881,11763,1,angoscia/delusione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,11764,14056,1,incontro maschile,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,14057,15462,1,rivelazione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,15463,15992,1,aggressione/scontro,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,15993,16833,1,partenza/sparizione,,1
V015,La memoria del mondo,S147,Tempesta solare,1968,11,18603,16834,18603,1,angoscia/delusione,,1
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,1,24,-18602,titolo,,
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,25,350,1,cornice,,1
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,351,1917,1,situazione,,1
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,1918,2631,1,iniziativa/piano,,1
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,2632,3827,1,ostacolo,,1
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,3828,4594,1,arrivo/ritorno,,1
V015,La memoria del mondo,S148,Le conchiglie e il tempo,1968,11,7831,4595,7831,1,riflessione,,1
,,S149,La decapitazione dei capi,1969,8,25514,1,25,-7830,titolo,,
,,S149,La decapitazione dei capi,1969,8,25514,26,1759,1,smarrimento/dubbio,,1
,,S149,La decapitazione dei capi,1969,8,25514,1760,2407,1,rivelazione,,1
,,S149,La decapitazione dei capi,1969,8,25514,2408,7014,1,incontro maschile,,1
,,S149,La decapitazione dei capi,1969,8,25514,7015,7944,1,angoscia/delusione,,1
,,S149,La decapitazione dei capi,1969,8,25514,7945,11300,1,riflessione,,1
,,S149,La decapitazione dei capi,1969,8,25514,11301,12765,1,incontro di gruppo,,1
,,S149,La decapitazione dei capi,1969,8,25514,12766,15012,1,situazione,,1
,,S149,La decapitazione dei capi,1969,8,25514,15013,16495,1,angoscia/delusione,,1
,,S149,La decapitazione dei capi,1969,8,25514,16496,17833,1,iniziativa/piano,,1
,,S149,La decapitazione dei capi,1969,8,25514,17834,18256,1,aggressione/scontro,,1
,,S149,La decapitazione dei capi,1969,8,25514,18257,20504,1,angoscia/delusione,,1
,,S149,La decapitazione dei capi,1969,8,25514,20505,21592,1,aggressione/scontro,,1
,,S149,La decapitazione dei capi,1969,8,25514,21593,22355,1,illusione/speranza,,1
,,S149,La decapitazione dei capi,1969,8,25514,22356,24748,1,angoscia/delusione,,1
,,S149,La decapitazione dei capi,1969,8,25514,24749,25514,1,visione,,1
,,S150,Dall'opaco,1971,6,22079,1,10,-25513,titolo,,
,,S150,Dall'opaco,1971,6,22079,11,22079,1,riflessione,,1
,,S151,"Il nome, il naso",1972,11,24995,1,16,-22078,titolo,,
,,S151,"Il nome, il naso",1972,11,24995,17,1226,1,visione,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,1227,5785,1,inseguimento/ricerca,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,5786,6621,1,smarrimento/dubbio,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,6622,8756,1,inseguimento/ricerca,racconto incastonato 2,1
,,S151,"Il nome, il naso",1972,11,24995,8757,11097,1,scena erotica,racconto incastonato 3,1
,,S151,"Il nome, il naso",1972,11,24995,11098,12158,1,inseguimento/ricerca,racconto incastonato 3,1
,,S151,"Il nome, il naso",1972,11,24995,12159,13520,1,scena erotica,racconto incastonato 3,1
,,S151,"Il nome, il naso",1972,11,24995,13521,15099,1,smarrimento/dubbio,racconto incastonato 3,1
,,S151,"Il nome, il naso",1972,11,24995,15100,17696,1,incontro femminile,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,17697,18310,1,partenza/sparizione,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,18311,19744,1,aggressione/scontro,racconto incastonato 2,1
,,S151,"Il nome, il naso",1972,11,24995,19745,20691,1,illusione/speranza,racconto incastonato 2,1
,,S151,"Il nome, il naso",1972,11,24995,20692,21250,1,smarrimento/dubbio,racconto incastonato 3,1
,,S151,"Il nome, il naso",1972,11,24995,21251,22003,1,inseguimento/ricerca,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,22004,23141,1,morte,racconto incastonato 1,1
,,S151,"Il nome, il naso",1972,11,24995,23142,23806,1,morte,racconto incastonato 2,1
,,S151,"Il nome, il naso",1972,11,24995,23807,24995,1,morte,racconto incastonato 3,1
,,S152,La taverna dei destini incrociati,1973,10,98825,1,46,-24994,titolo,,
,,S152,La taverna dei destini incrociati,1973,10,98825,47,407,1,incontro di gruppo,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,408,1743,1,rivelazione,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,1744,3314,1,iniziativa/piano,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,3315,5411,1,incontro femminile,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,5412,7104,1,viaggio,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,7105,8019,1,incontro maschile,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,8020,9180,1,città magica,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,9181,10095,1,incontro maschile,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,10096,11328,1,incontro femminile,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,11329,12814,1,smarrimento/dubbio,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,12815,14156,1,rivelazione,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,14157,16428,1,angoscia/delusione,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,16429,16964,1,morte,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,16965,17447,1,incontro maschile,racconto incastonato 10,1
,,S152,La taverna dei destini incrociati,1973,10,98825,17448,20422,1,metanarrazione,,1
